shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1888_shp,42.4072200,-76.5030300,54757,35520.4283800
1888_shp,42.4072200,-76.5030300,54758,35520.4283800
1888_shp,42.4073300,-76.5030400,54759,35560.6076140
1888_shp,42.4072800,-76.5018800,54760,35874.4296310
1888_shp,42.4073600,-76.5017600,54761,35918.0232540
1888_shp,42.4075200,-76.5016300,54762,35986.0881410
1888_shp,42.4076700,-76.5016000,54763,36041.3512750
1888_shp,42.4077700,-76.5016400,54764,36079.3627210
1888_shp,42.4079000,-76.5022900,54765,36261.1937690
1888_shp,42.4079600,-76.5029400,54766,36438.1004710
1888_shp,42.4080300,-76.5030400,54767,36475.2517110
1888_shp,42.4081700,-76.5030400,54768,36526.2732660
1888_shp,42.4141700,-76.5028600,54769,38713.4527970
1888_shp,42.4148500,-76.5028300,54770,38961.4044450
1888_shp,42.4155600,-76.5027700,54771,39220.6637410
1888_shp,42.4165400,-76.5027100,54772,39578.1824580
1888_shp,42.4168300,-76.5026600,54773,39684.7290960
1888_shp,42.4172800,-76.5025900,54774,39849.8129880
1888_shp,42.4178600,-76.5024100,54775,40066.7049670
1888_shp,42.4187200,-76.5021000,54776,40391.1100470
1888_shp,42.4221300,-76.5009100,54777,41674.7218690
1888_shp,42.4248100,-76.5000700,54778,42677.4117500
1888_shp,42.4254400,-76.4998600,54779,42913.9071310
1888_shp,42.4259200,-76.4996100,54780,43101.4100400
1888_shp,42.4331200,-76.4949500,54781,46011.4156590
1888_shp,42.4335800,-76.4947000,54782,46192.1346240
1888_shp,42.4338800,-76.4946000,54783,46304.7507470
1888_shp,42.4344000,-76.4945900,54784,46494.2794720
1888_shp,42.4376400,-76.4947800,54785,47676.1833000
1888_shp,42.4379400,-76.4948100,54786,47785.8152970
1888_shp,42.4383800,-76.4949100,54787,47948.4259310
1888_shp,42.4386300,-76.4950600,54788,48048.1289840
1888_shp,42.4388500,-76.4952000,54789,48136.7666380
1888_shp,42.4390500,-76.4953500,54790,48220.1469600
1888_shp,42.4393800,-76.4955400,54791,48350.8926170
1888_shp,42.4395600,-76.4956000,54792,48418.4620000
1888_shp,42.4397100,-76.4956400,54793,48474.1844220
1888_shp,42.4404800,-76.4957300,54794,48755.8542260
1888_shp,42.4405200,-76.4957400,54795,48770.6797140
1888_shp,42.4405000,-76.4965000,54796,48975.9615000
1889_shp,42.4404600,-76.4965000,54797,0.0000000
1889_shp,42.4404400,-76.4968400,54798,92.0677440
1889_shp,42.4403700,-76.4990500,54799,689.1753800
1889_shp,42.4402900,-76.5017600,54800,1421.2883130
1889_shp,42.4398800,-76.5017800,54801,1570.8069190
1889_shp,42.4398800,-76.5017500,54802,1578.9051190
1889_shp,42.4394600,-76.5017400,54803,1731.9944310
1889_shp,42.4385600,-76.5016900,54804,2060.2695070
1889_shp,42.4367900,-76.5016000,54805,2705.7884480
1889_shp,42.4367600,-76.5025600,54806,2965.1741660
1889_shp,42.4367600,-76.5025600,54807,2965.1741660
1889_shp,42.4366500,-76.5059700,54808,3886.5885310
1889_shp,42.4366500,-76.5059700,54809,3886.5885310
1889_shp,42.4365900,-76.5078500,54810,4394.5728850
1889_shp,42.4366100,-76.5079300,54811,4417.3660490
1889_shp,42.4367600,-76.5081800,54812,4504.2169800
1889_shp,42.4323300,-76.5080400,54813,6119.1345650
1889_shp,42.4323300,-76.5080400,54814,6119.1345650
1889_shp,42.4292200,-76.5078800,54815,7253.3693270
1889_shp,42.4285800,-76.5080800,54816,7492.7804100
1889_shp,42.4285800,-76.5080800,54817,7492.7804100
1889_shp,42.4280800,-76.5084100,54818,7695.6165550
1889_shp,42.4276800,-76.5088700,54819,7887.1248350
1889_shp,42.4262000,-76.5115900,54820,8798.3044140
1889_shp,42.4262000,-76.5115900,54821,8798.3044140
1889_shp,42.4252700,-76.5131700,54822,9343.1548740
1889_shp,42.4228100,-76.5161500,54823,10547.8020910
1889_shp,42.4228100,-76.5161500,54824,10547.8020910
1889_shp,42.4196900,-76.5199400,54825,12077.5701810
1889_shp,42.4196900,-76.5199400,54826,12077.5701810
1889_shp,42.4187600,-76.5211800,54827,12554.0028310
1889_shp,42.4183500,-76.5218900,54828,12797.0747710
1889_shp,42.4176900,-76.5234400,54829,13279.8180670
1889_shp,42.4176900,-76.5234400,54830,13279.8180670
1889_shp,42.4148900,-76.5304300,54831,15425.5747900
1889_shp,42.4136800,-76.5332600,54832,16307.9132140
1889_shp,42.4136800,-76.5332600,54833,16307.9132140
1889_shp,42.4131100,-76.5347000,54834,16748.7959800
1889_shp,42.4124400,-76.5359300,54835,17161.0553000
1889_shp,42.4091400,-76.5405800,54836,18899.8502700
1889_shp,42.4065800,-76.5446700,54837,20345.7418430
1889_shp,42.4056400,-76.5455400,54838,20761.1562170
1889_shp,42.4048700,-76.5459500,54839,21062.8335700
1889_shp,42.4044000,-76.5460900,54840,21238.2441930
1889_shp,42.4042700,-76.5462400,54841,21300.5817130
1889_shp,42.4042700,-76.5462400,54842,21300.5817130
1889_shp,42.4044000,-76.5460900,54843,21362.9192340
1889_shp,42.4036100,-76.5462100,54844,21652.6449870
1889_shp,42.4009500,-76.5465400,54845,22626.1426650
1889_shp,42.4003800,-76.5465000,54846,22834.1537960
1889_shp,42.3983400,-76.5461100,54847,23585.0359330
1889_shp,42.3976200,-76.5462300,54848,23849.4265670
1889_shp,42.3974200,-76.5463600,54849,23930.3323940
1889_shp,42.3970400,-76.5466500,54850,24089.4395110
1889_shp,42.3966500,-76.5472900,54851,24313.2445430
1889_shp,42.3960100,-76.5494000,54852,24929.0890490
1889_shp,42.3940800,-76.5530300,54853,26135.8463460
1889_shp,42.3931900,-76.5543300,54854,26613.8950760
1889_shp,42.3920400,-76.5558100,54855,27193.1166840
1889_shp,42.3913700,-76.5570100,54856,27598.9626900
1889_shp,42.3911400,-76.5577700,54857,27820.7268580
1889_shp,42.3909500,-76.5590200,54858,28165.4398970
1889_shp,42.3911200,-76.5627100,54859,29164.2151620
1889_shp,42.3910400,-76.5636200,54860,29411.7738830
1889_shp,42.3907700,-76.5645300,54861,29676.5717040
1889_shp,42.3904000,-76.5652200,54862,29906.6349240
1889_shp,42.3900900,-76.5656200,54863,30062.9704070
1889_shp,42.3895200,-76.5661200,54864,30310.7558820
1889_shp,42.3877700,-76.5669100,54865,30983.2868110
1889_shp,42.3865300,-76.5676800,54866,31480.7729500
1889_shp,42.3836200,-76.5698500,54867,32692.5554050
1889_shp,42.3814400,-76.5717600,54868,33639.9220330
1889_shp,42.3804600,-76.5723900,54869,34035.5618820
1889_shp,42.3767400,-76.5740300,54870,35461.8551330
1889_shp,42.3726200,-76.5755500,54871,37018.5030190
1889_shp,42.3714000,-76.5762500,54872,37501.6835610
1889_shp,42.3705400,-76.5771000,54873,37890.2602570
1889_shp,42.3698600,-76.5781100,54874,38258.9204980
1889_shp,42.3664800,-76.5862800,54875,40787.2100830
1889_shp,42.3664800,-76.5862800,54876,40787.2100830
1889_shp,42.3623400,-76.5962700,54877,43880.1098510
1889_shp,42.3614000,-76.5981000,54878,44481.7627430
1889_shp,42.3596400,-76.6004100,54879,45376.8688110
1889_shp,42.3588800,-76.6012500,54880,45735.0036420
1889_shp,42.3564000,-76.6035000,54881,46824.3684690
1889_shp,42.3552200,-76.6048200,54882,47383.1474230
1889_shp,42.3538800,-76.6066600,54883,48080.1770960
1889_shp,42.3527800,-76.6086100,54884,48742.4053180
1889_shp,42.3527800,-76.6086100,54885,48742.4053180
1889_shp,42.3522600,-76.6081000,54886,48976.7519300
1889_shp,42.3539300,-76.6026800,54887,50563.2257180
1889_shp,42.3546000,-76.6013900,54888,50988.9124460
1889_shp,42.3552700,-76.6008100,54889,51279.0830680
1889_shp,42.3557300,-76.6005700,54890,51458.8380200
1889_shp,42.3562300,-76.6004400,54891,51644.4133740
1889_shp,42.3566500,-76.6004300,54892,51797.5005190
1889_shp,42.3569800,-76.6004400,54893,51917.7949050
1889_shp,42.3573300,-76.6004800,54894,52045.8050570
1889_shp,42.3577300,-76.6004500,54895,52191.8049920
1889_shp,42.3580900,-76.6003600,54896,52325.2383220
1889_shp,42.3584300,-76.6002500,54897,52452.6639090
1889_shp,42.3587300,-76.6000200,54898,52578.4332190
1889_shp,42.3590100,-76.5997800,54899,52699.3489020
1889_shp,42.3592600,-76.5995200,54900,52814.4113730
1889_shp,42.3593700,-76.5993400,54901,52877.4511070
1889_shp,42.3594800,-76.5992100,54902,52930.7583540
1889_shp,42.3596500,-76.5990100,54903,53012.9804500
1889_shp,42.3597000,-76.5989200,54904,53043.3740000
1889_shp,42.3598900,-76.5985200,54905,53171.7604970
1889_shp,42.3600500,-76.5981400,54906,53289.8657790
1889_shp,42.3601800,-76.5977600,54907,53402.9733690
1889_shp,42.3602400,-76.5973700,54908,53510.6273070
1889_shp,42.3602800,-76.5970500,54909,53598.3372610
1889_shp,42.3602800,-76.5967000,54910,53692.9357530
1889_shp,42.3602700,-76.5964200,54911,53768.7022510
1889_shp,42.3597900,-76.5964400,54912,53943.7153270
1889_shp,42.3597100,-76.5964900,54913,53975.8500900
1889_shp,42.3597000,-76.5966200,54914,54011.1754830
1889_shp,42.3596800,-76.5970400,54915,54124.9284890
1889_shp,42.3596500,-76.5971300,54916,54151.5980530
1889_shp,42.3595800,-76.5971800,54917,54180.4671140
1889_shp,42.3592800,-76.5971900,54918,54289.8314910
1892_shp,42.4404600,-76.4965000,54919,0.0000000
1892_shp,42.4404400,-76.4968400,54920,92.0677440
1892_shp,42.4403700,-76.4990500,54921,689.1753800
1892_shp,42.4402900,-76.5017600,54922,1421.2883130
1892_shp,42.4398800,-76.5017800,54923,1570.8069190
1892_shp,42.4398800,-76.5017500,54924,1578.9051190
1892_shp,42.4394600,-76.5017400,54925,1731.9944310
1892_shp,42.4385600,-76.5016900,54926,2060.2695070
1892_shp,42.4367900,-76.5016000,54927,2705.7884480
1892_shp,42.4367600,-76.5025600,54928,2965.1741660
1892_shp,42.4367600,-76.5025600,54929,2965.1741660
1892_shp,42.4366500,-76.5059700,54930,3886.5885310
1892_shp,42.4366500,-76.5059700,54931,3886.5885310
1892_shp,42.4365900,-76.5078500,54932,4394.5728850
1892_shp,42.4366100,-76.5079300,54933,4417.3660490
1892_shp,42.4367600,-76.5081800,54934,4504.2169800
1892_shp,42.4323300,-76.5080400,54935,6119.1345650
1892_shp,42.4323300,-76.5080400,54936,6119.1345650
1892_shp,42.4292200,-76.5078800,54937,7253.3693270
1892_shp,42.4285800,-76.5080800,54938,7492.7804100
1892_shp,42.4285800,-76.5080800,54939,7492.7804100
1892_shp,42.4280800,-76.5084100,54940,7695.6165550
1892_shp,42.4276800,-76.5088700,54941,7887.1248350
1892_shp,42.4262000,-76.5115900,54942,8798.3044140
1892_shp,42.4262000,-76.5115900,54943,8798.3044140
1892_shp,42.4252700,-76.5131700,54944,9343.1548740
1892_shp,42.4228100,-76.5161500,54945,10547.8020910
1892_shp,42.4228100,-76.5161500,54946,10547.8020910
1892_shp,42.4196900,-76.5199400,54947,12077.5701810
1892_shp,42.4196900,-76.5199400,54948,12077.5701810
1892_shp,42.4187600,-76.5211800,54949,12554.0028310
1892_shp,42.4183500,-76.5218900,54950,12797.0747710
1892_shp,42.4176900,-76.5234400,54951,13279.8180670
1892_shp,42.4176900,-76.5234400,54952,13279.8180670
1892_shp,42.4148900,-76.5304300,54953,15425.5747900
1892_shp,42.4136800,-76.5332600,54954,16307.9132140
1892_shp,42.4136800,-76.5332600,54955,16307.9132140
1892_shp,42.4131100,-76.5347000,54956,16748.7959800
1892_shp,42.4124400,-76.5359300,54957,17161.0553000
1892_shp,42.4091400,-76.5405800,54958,18899.8502700
1892_shp,42.4065800,-76.5446700,54959,20345.7418430
1892_shp,42.4056400,-76.5455400,54960,20761.1562170
1892_shp,42.4048700,-76.5459500,54961,21062.8335700
1892_shp,42.4044000,-76.5460900,54962,21238.2441930
1892_shp,42.4042700,-76.5462400,54963,21300.5817130
1892_shp,42.4042700,-76.5462400,54964,21300.5817130
1892_shp,42.4044000,-76.5460900,54965,21362.9192340
1892_shp,42.4036100,-76.5462100,54966,21652.6449870
1892_shp,42.4009500,-76.5465400,54967,22626.1426650
1892_shp,42.4003800,-76.5465000,54968,22834.1537960
1892_shp,42.3983400,-76.5461100,54969,23585.0359330
1892_shp,42.3976200,-76.5462300,54970,23849.4265670
1892_shp,42.3974200,-76.5463600,54971,23930.3323940
1892_shp,42.3970400,-76.5466500,54972,24089.4395110
1892_shp,42.3966500,-76.5472900,54973,24313.2445430
1892_shp,42.3960100,-76.5494000,54974,24929.0890490
1892_shp,42.3940800,-76.5530300,54975,26135.8463460
1892_shp,42.3931900,-76.5543300,54976,26613.8950760
1892_shp,42.3920400,-76.5558100,54977,27193.1166840
1892_shp,42.3913700,-76.5570100,54978,27598.9626900
1892_shp,42.3911400,-76.5577700,54979,27820.7268580
1892_shp,42.3909500,-76.5590200,54980,28165.4398970
1892_shp,42.3911200,-76.5627100,54981,29164.2151620
1892_shp,42.3910400,-76.5636200,54982,29411.7738830
1892_shp,42.3907700,-76.5645300,54983,29676.5717040
1892_shp,42.3904000,-76.5652200,54984,29906.6349240
1892_shp,42.3900900,-76.5656200,54985,30062.9704070
1892_shp,42.3895200,-76.5661200,54986,30310.7558820
1892_shp,42.3877700,-76.5669100,54987,30983.2868110
1892_shp,42.3865300,-76.5676800,54988,31480.7729500
1892_shp,42.3836200,-76.5698500,54989,32692.5554050
1892_shp,42.3814400,-76.5717600,54990,33639.9220330
1892_shp,42.3804600,-76.5723900,54991,34035.5618820
1892_shp,42.3767400,-76.5740300,54992,35461.8551330
1892_shp,42.3726200,-76.5755500,54993,37018.5030190
1892_shp,42.3714000,-76.5762500,54994,37501.6835610
1892_shp,42.3705400,-76.5771000,54995,37890.2602570
1892_shp,42.3698600,-76.5781100,54996,38258.9204980
1892_shp,42.3664800,-76.5862800,54997,40787.2100830
1892_shp,42.3664800,-76.5862800,54998,40787.2100830
1892_shp,42.3623400,-76.5962700,54999,43880.1098510
1892_shp,42.3614000,-76.5981000,55000,44481.7627430
1892_shp,42.3596400,-76.6004100,55001,45376.8688110
1892_shp,42.3588800,-76.6012500,55002,45735.0036420
1892_shp,42.3564000,-76.6035000,55003,46824.3684690
1892_shp,42.3552200,-76.6048200,55004,47383.1474230
1892_shp,42.3538800,-76.6066600,55005,48080.1770960
1892_shp,42.3527800,-76.6086100,55006,48742.4053180
1892_shp,42.3527800,-76.6086100,55007,48742.4053180
1892_shp,42.3522600,-76.6081000,55008,48976.7519300
1892_shp,42.3539300,-76.6026800,55009,50563.2257180
1892_shp,42.3546000,-76.6013900,55010,50988.9124460
1892_shp,42.3552700,-76.6008100,55011,51279.0830680
1892_shp,42.3557300,-76.6005700,55012,51458.8380200
1892_shp,42.3562300,-76.6004400,55013,51644.4133740
1892_shp,42.3566500,-76.6004300,55014,51797.5005190
1892_shp,42.3569800,-76.6004400,55015,51917.7949050
1892_shp,42.3573300,-76.6004800,55016,52045.8050570
1892_shp,42.3577300,-76.6004500,55017,52191.8049920
1892_shp,42.3580900,-76.6003600,55018,52325.2383220
1892_shp,42.3584300,-76.6002500,55019,52452.6639090
1892_shp,42.3587300,-76.6000200,55020,52578.4332190
1892_shp,42.3590100,-76.5997800,55021,52699.3489020
1892_shp,42.3592600,-76.5995200,55022,52814.4113730
1892_shp,42.3593700,-76.5993400,55023,52877.4511070
1892_shp,42.3594800,-76.5992100,55024,52930.7583540
1892_shp,42.3596500,-76.5990100,55025,53012.9804500
1892_shp,42.3597000,-76.5989200,55026,53043.3740000
1892_shp,42.3598900,-76.5985200,55027,53171.7604970
1892_shp,42.3600500,-76.5981400,55028,53289.8657790
1892_shp,42.3601800,-76.5977600,55029,53402.9733690
1892_shp,42.3602400,-76.5973700,55030,53510.6273070
1892_shp,42.3602800,-76.5970500,55031,53598.3372610
1892_shp,42.3602800,-76.5967000,55032,53692.9357530
1892_shp,42.3602700,-76.5964200,55033,53768.7022510
1892_shp,42.3597900,-76.5964400,55034,53943.7153270
1892_shp,42.3597100,-76.5964900,55035,53975.8500900
1892_shp,42.3597000,-76.5966200,55036,54011.1754830
1892_shp,42.3596800,-76.5970400,55037,54124.9284890
1892_shp,42.3596500,-76.5971300,55038,54151.5980530
1892_shp,42.3595800,-76.5971800,55039,54180.4671140
1892_shp,42.3592800,-76.5971900,55040,54289.8314910
1893_shp,42.4473200,-76.4668800,55041,0.0000000
1893_shp,42.4475300,-76.4671900,55042,113.3938940
1893_shp,42.4475400,-76.4714500,55043,1263.2040880
1893_shp,42.4475400,-76.4714500,55044,1263.2040880
1893_shp,42.4475700,-76.4758200,55045,2442.7485890
1893_shp,42.4475700,-76.4758200,55046,2442.7485890
1893_shp,42.4475800,-76.4793400,55047,3392.8281100
1893_shp,42.4475800,-76.4793400,55048,3392.8281100
1893_shp,42.4475800,-76.4797500,55049,3503.4899580
1893_shp,42.4475700,-76.4806900,55050,3757.2286830
1893_shp,42.4475600,-76.4817500,55051,4043.3533260
1893_shp,42.4475500,-76.4824000,55052,4218.8307600
1893_shp,42.4475500,-76.4824000,55053,4218.8307600
1893_shp,42.4475500,-76.4827400,55054,4310.5991660
1893_shp,42.4469200,-76.4827100,55055,4540.3404760
1893_shp,42.4462400,-76.4826700,55056,4788.3961940
1893_shp,42.4453000,-76.4826200,55057,5131.2374810
1893_shp,42.4453000,-76.4826200,55058,5131.2374810
1893_shp,42.4451500,-76.4826100,55059,5185.9703840
1893_shp,42.4451300,-76.4832700,55060,5364.2649320
1893_shp,42.4451500,-76.4850200,55061,5836.6766530
1893_shp,42.4452800,-76.4856000,55062,6000.2404860
1893_shp,42.4455800,-76.4860700,55063,6167.7135710
1893_shp,42.4463200,-76.4865700,55064,6469.2837010
1893_shp,42.4464300,-76.4871800,55065,6638.7402840
1893_shp,42.4462500,-76.4875100,55066,6749.3610630
1893_shp,42.4454900,-76.4881100,55067,7070.2084390
1893_shp,42.4450000,-76.4891400,55068,7400.6349130
1893_shp,42.4446300,-76.4893800,55069,7550.2320310
1893_shp,42.4444500,-76.4893900,55070,7615.8871000
1893_shp,42.4431100,-76.4896300,55071,8108.5173330
1893_shp,42.4425300,-76.4898300,55072,8326.6786760
1893_shp,42.4425300,-76.4898300,55073,8326.6786760
1893_shp,42.4407600,-76.4897600,55074,8972.0173800
1893_shp,42.4407600,-76.4897600,55075,8972.0173800
1893_shp,42.4392700,-76.4896800,55076,9515.4647740
1893_shp,42.4393000,-76.4897900,55077,9547.1073190
1893_shp,42.4393000,-76.4899300,55078,9584.8992670
1893_shp,42.4393000,-76.4904300,55079,9719.8705120
1893_shp,42.4393000,-76.4904300,55080,9719.8705120
1893_shp,42.4393100,-76.4910100,55081,9876.4795540
1893_shp,42.4392800,-76.4921000,55082,10170.9199500
1893_shp,42.4394200,-76.4935500,55083,10565.6476380
1893_shp,42.4395200,-76.4937700,55084,10635.3255780
1893_shp,42.4401600,-76.4944600,55085,10933.8125350
1893_shp,42.4404500,-76.4950300,55086,11120.4789210
1893_shp,42.4405200,-76.4954400,55087,11234.0553960
1893_shp,42.4404600,-76.4965000,55088,11521.0233310
1893_shp,42.4404600,-76.4965000,55089,11521.0233310
1893_shp,42.4404400,-76.4968400,55090,11613.0910750
1893_shp,42.4403700,-76.4990500,55091,12210.1987110
1893_shp,42.4402900,-76.5017600,55092,12942.3116440
1893_shp,42.4398800,-76.5017800,55093,13091.8302500
1893_shp,42.4398800,-76.5017500,55094,13099.9284500
1893_shp,42.4394600,-76.5017400,55095,13253.0177630
1893_shp,42.4385600,-76.5016900,55096,13581.2928380
1893_shp,42.4367900,-76.5016000,55097,14226.8117790
1893_shp,42.4367600,-76.5025600,55098,14486.1974970
1893_shp,42.4367600,-76.5025600,55099,14486.1974970
1893_shp,42.4366500,-76.5059700,55100,15407.6118620
1893_shp,42.4366500,-76.5059700,55101,15407.6118620
1893_shp,42.4365900,-76.5078500,55102,15915.5962160
1893_shp,42.4366100,-76.5079300,55103,15938.3893800
1893_shp,42.4367600,-76.5081800,55104,16025.2403110
1893_shp,42.4323300,-76.5080400,55105,17640.1578960
1893_shp,42.4323300,-76.5080400,55106,17640.1578960
1893_shp,42.4292200,-76.5078800,55107,18774.3926580
1893_shp,42.4285800,-76.5080800,55108,19013.8037410
1893_shp,42.4285800,-76.5080800,55109,19013.8037410
1893_shp,42.4280800,-76.5084100,55110,19216.6398860
1893_shp,42.4276800,-76.5088700,55111,19408.1481660
1893_shp,42.4262000,-76.5115900,55112,20319.3277450
1893_shp,42.4262000,-76.5115900,55113,20319.3277450
1893_shp,42.4252700,-76.5131700,55114,20864.1782050
1893_shp,42.4228100,-76.5161500,55115,22068.8254220
1893_shp,42.4228100,-76.5161500,55116,22068.8254220
1893_shp,42.4196900,-76.5199400,55117,23598.5935120
1893_shp,42.4196900,-76.5199400,55118,23598.5935120
1893_shp,42.4187600,-76.5211800,55119,24075.0261620
1893_shp,42.4183500,-76.5218900,55120,24318.0981020
1893_shp,42.4176900,-76.5234400,55121,24800.8413980
1893_shp,42.4176900,-76.5234400,55122,24800.8413980
1893_shp,42.4148900,-76.5304300,55123,26946.5981210
1893_shp,42.4136800,-76.5332600,55124,27828.9365450
1893_shp,42.4136800,-76.5332600,55125,27828.9365450
1893_shp,42.4131100,-76.5347000,55126,28269.8193110
1893_shp,42.4124400,-76.5359300,55127,28682.0786310
1893_shp,42.4091400,-76.5405800,55128,30420.8736010
1893_shp,42.4065800,-76.5446700,55129,31866.7651740
1893_shp,42.4056400,-76.5455400,55130,32282.1795480
1893_shp,42.4048700,-76.5459500,55131,32583.8569010
1893_shp,42.4044000,-76.5460900,55132,32759.2675240
1893_shp,42.4042700,-76.5462400,55133,32821.6050440
1893_shp,42.4042700,-76.5462400,55134,32821.6050440
1893_shp,42.4044000,-76.5460900,55135,32883.9425650
1893_shp,42.4036100,-76.5462100,55136,33173.6683180
1893_shp,42.4009500,-76.5465400,55137,34147.1659960
1893_shp,42.4003800,-76.5465000,55138,34355.1771270
1893_shp,42.3983400,-76.5461100,55139,35106.0592640
1893_shp,42.3976200,-76.5462300,55140,35370.4498980
1893_shp,42.3974200,-76.5463600,55141,35451.3557250
1893_shp,42.3970400,-76.5466500,55142,35610.4628420
1893_shp,42.3966500,-76.5472900,55143,35834.2678740
1893_shp,42.3960100,-76.5494000,55144,36450.1123800
1893_shp,42.3940800,-76.5530300,55145,37656.8696770
1893_shp,42.3931900,-76.5543300,55146,38134.9184070
1893_shp,42.3920400,-76.5558100,55147,38714.1400150
1893_shp,42.3913700,-76.5570100,55148,39119.9860210
1893_shp,42.3911400,-76.5577700,55149,39341.7501890
1893_shp,42.3909500,-76.5590200,55150,39686.4632280
1893_shp,42.3911200,-76.5627100,55151,40685.2384930
1893_shp,42.3910400,-76.5636200,55152,40932.7972140
1893_shp,42.3907700,-76.5645300,55153,41197.5950350
1893_shp,42.3904000,-76.5652200,55154,41427.6582550
1893_shp,42.3900900,-76.5656200,55155,41583.9937380
1893_shp,42.3895200,-76.5661200,55156,41831.7792130
1893_shp,42.3877700,-76.5669100,55157,42504.3101420
1893_shp,42.3865300,-76.5676800,55158,43001.7962810
1893_shp,42.3836200,-76.5698500,55159,44213.5787360
1893_shp,42.3814400,-76.5717600,55160,45160.9453640
1893_shp,42.3804600,-76.5723900,55161,45556.5852130
1893_shp,42.3767400,-76.5740300,55162,46982.8784640
1893_shp,42.3726200,-76.5755500,55163,48539.5263500
1893_shp,42.3714000,-76.5762500,55164,49022.7068920
1893_shp,42.3705400,-76.5771000,55165,49411.2835880
1893_shp,42.3698600,-76.5781100,55166,49779.9438290
1893_shp,42.3664800,-76.5862800,55167,52308.2334140
1893_shp,42.3664800,-76.5862800,55168,52308.2334140
1893_shp,42.3623400,-76.5962700,55169,55401.1331820
1893_shp,42.3614000,-76.5981000,55170,56002.7860740
1893_shp,42.3596400,-76.6004100,55171,56897.8921420
1893_shp,42.3588800,-76.6012500,55172,57256.0269730
1893_shp,42.3564000,-76.6035000,55173,58345.3918000
1893_shp,42.3552200,-76.6048200,55174,58904.1707540
1893_shp,42.3538800,-76.6066600,55175,59601.2004270
1893_shp,42.3527800,-76.6086100,55176,60263.4286490
1893_shp,42.3527800,-76.6086100,55177,60263.4286490
1893_shp,42.3522600,-76.6081000,55178,60497.7752610
1893_shp,42.3539300,-76.6026800,55179,62084.2490490
1893_shp,42.3546000,-76.6013900,55180,62509.9357770
1893_shp,42.3552700,-76.6008100,55181,62800.1063990
1893_shp,42.3557300,-76.6005700,55182,62979.8613510
1893_shp,42.3562300,-76.6004400,55183,63165.4367050
1893_shp,42.3566500,-76.6004300,55184,63318.5238500
1893_shp,42.3569800,-76.6004400,55185,63438.8182360
1893_shp,42.3573300,-76.6004800,55186,63566.8283880
1893_shp,42.3577300,-76.6004500,55187,63712.8283230
1893_shp,42.3580900,-76.6003600,55188,63846.2616530
1893_shp,42.3584300,-76.6002500,55189,63973.6872400
1893_shp,42.3587300,-76.6000200,55190,64099.4565500
1893_shp,42.3590100,-76.5997800,55191,64220.3722330
1893_shp,42.3592600,-76.5995200,55192,64335.4347040
1893_shp,42.3593700,-76.5993400,55193,64398.4744380
1893_shp,42.3594800,-76.5992100,55194,64451.7816850
1893_shp,42.3596500,-76.5990100,55195,64534.0037810
1893_shp,42.3597000,-76.5989200,55196,64564.3973320
1893_shp,42.3598900,-76.5985200,55197,64692.7838280
1893_shp,42.3600500,-76.5981400,55198,64810.8891100
1893_shp,42.3601800,-76.5977600,55199,64923.9967000
1893_shp,42.3602400,-76.5973700,55200,65031.6506380
1893_shp,42.3602800,-76.5970500,55201,65119.3605920
1893_shp,42.3602800,-76.5967000,55202,65213.9590840
1893_shp,42.3602700,-76.5964200,55203,65289.7255820
1893_shp,42.3597900,-76.5964400,55204,65464.7386580
1893_shp,42.3597100,-76.5964900,55205,65496.8734210
1893_shp,42.3597000,-76.5966200,55206,65532.1988140
1893_shp,42.3596800,-76.5970400,55207,65645.9518200
1893_shp,42.3596500,-76.5971300,55208,65672.6213840
1893_shp,42.3595800,-76.5971800,55209,65701.4904450
1893_shp,42.3592800,-76.5971900,55210,65810.8548220
1894_shp,42.3592700,-76.5972000,55211,0.0000000
1894_shp,42.3588700,-76.5971800,55212,145.8748160
1894_shp,42.3588700,-76.5969200,55213,216.1495530
1894_shp,42.3588700,-76.5967000,55214,275.6127920
1894_shp,42.3589200,-76.5965300,55215,325.0428600
1894_shp,42.3590000,-76.5964600,55216,359.7988600
1894_shp,42.3596200,-76.5964800,55217,585.8141860
1894_shp,42.3597900,-76.5964300,55218,649.2252170
1894_shp,42.3602800,-76.5964100,55219,827.8809570
1894_shp,42.3602800,-76.5963600,55220,841.3950270
1894_shp,42.3603500,-76.5950500,55221,1196.3812990
1894_shp,42.3608100,-76.5931400,55222,1739.1538700
1894_shp,42.3611600,-76.5921500,55223,2035.5765890
1894_shp,42.3621700,-76.5905300,55224,2607.5844860
1894_shp,42.3625300,-76.5895900,55225,2893.5167480
1894_shp,42.3625300,-76.5895900,55226,2893.5167480
1894_shp,42.3632400,-76.5882700,55227,3334.2286530
1894_shp,42.3638100,-76.5875000,55228,3628.2685020
1894_shp,42.3639200,-76.5870600,55229,3753.7608080
1894_shp,42.3638900,-76.5856200,55230,4143.0971990
1894_shp,42.3638900,-76.5856200,55231,4143.0971990
1894_shp,42.3639400,-76.5843200,55232,4494.9149770
1894_shp,42.3638700,-76.5840200,55233,4579.9133140
1894_shp,42.3634500,-76.5830800,55234,4876.5111730
1894_shp,42.3630500,-76.5816700,55235,5284.5201800
1894_shp,42.3624400,-76.5806000,55236,5649.2816000
1894_shp,42.3623400,-76.5802000,55237,5763.3679080
